id1,used,used2,id,id2,name,date_,nocollared,season,how_obtain,confidence,packid,pack,disthha,easting,northing,distacc,wolfwin,sheepwi,goatwin,elkwint,moosewi,deerwin,elevati,landcov,rowid_,value,count,habitattyp,AlpineHerb,AlpineShrub,BurnForest,BurnGrassland,BurnShrub,ClosedConifer,Cloud,Herbaceous,MixedForest,ModerateConifer,OpenConifer,RockIce,Shrub,Water,burn
2161,0,0,0,0,0,,0,,0,0,0,Red Deer,684.11,581368,5675206,684.11,5,4,1,5,5,4,1499,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2242,0,0,0,0,0,,0,,0,0,0,Red Deer,161.55,587480,5672553,161.55,5,1,1,5,3,5,1402,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2131,0,0,0,0,0,,0,,0,0,0,Red Deer,655.21,582692,5673984,655.21,5,3,3,3,4,5,1551,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1515,0,0,0,0,0,,0,,0,0,0,Red Deer,11685.72,569887,5725447,1574.36,5,4,1,3,5,5,2061,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2196,0,0,0,0,0,,0,,0,0,0,Red Deer,1103.09,560196,5692053,1103.09,4,3,1,4,5,4,1635,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2217,0,0,0,0,0,,0,,0,0,0,Red Deer,510.88,566206,5684579,510.88,4,3,1,4,5,4,1567,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2237,0,0,0,0,0,,0,,0,0,0,Red Deer,150,591796,5667588,150,4,4,3,4,4,4,1458,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2158,0,0,0,0,0,,0,,0,0,0,Red Deer,1033.15,576037,5678020,1033.15,5,3,1,5,4,4,1552,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335,1,1,338,193,60,12/14/02,2,winter,1,1,1,Red Deer,510,559311,5716123,510,4,3,1,3,3,4,2003,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1766,0,0,0,0,0,,0,,0,0,0,Red Deer,10359.78,569629,5722729,3838.24,1,1,4,1,1,1,2856,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2322,0,0,0,0,0,,0,,0,0,0,Red Deer,14378.11,574555,5732974,379.47,4,5,5,5,3,3,2413,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2173,0,0,0,0,0,,0,,0,0,0,Red Deer,424.26,585575,5672493,424.26,4,4,3,4,4,4,1500,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2151,0,0,0,0,0,,0,,0,0,0,Red Deer,1952.08,597718,5665392,818.84,4,3,3,4,5,4,1711,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
334,1,1,337,188,60,11/29/02,2,winter,1,1,1,Red Deer,1682.41,570610,5710430,1315.22,4,4,3,4,4,4,2092,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2233,0,0,0,0,0,,0,,0,0,0,Red Deer,742.77,568031,5683434,540.83,4,1,4,4,5,4,1494,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2226,0,0,0,0,0,,0,,0,0,0,Red Deer,530.75,588805,5670340,530.75,5,3,1,5,5,5,1402,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,0,0,0,0,0,,0,,0,0,0,Red Deer,8523.38,580806,5733766,480,4,6,5,4,3,3,2293,15,6,15,309468,Alpine Herb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,0,0,0,0,0,,0,,0,0,0,Red Deer,5873.64,583795,5707765,1081.67,1,1,4,1,1,1,2413,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1620,0,0,0,0,0,,0,,0,0,0,Red Deer,10006.25,580677,5710918,2305.32,1,1,4,1,1,1,2770,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2230,0,0,0,0,0,,0,,0,0,0,Red Deer,666.11,590556,5670744,666.11,4,4,3,4,4,4,1703,7,11,7,189881,Herbaceous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,0,0,0,0,0,,0,,0,0,0,Red Deer,4690.47,572417,5706735,2448.26,1,1,4,1,1,1,3211,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1774,0,0,0,0,0,,0,,0,0,0,Red Deer,1482.19,597518,5727877,657.95,0,0,0,0,0,0,2137,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1985,0,0,0,0,0,,0,,0,0,0,Red Deer,4547.55,594093,5713776,2333.45,4,4,3,4,4,4,2105,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2362,0,0,0,0,0,,0,,0,0,0,Red Deer,818.84,563544,5712447,818.84,4,4,3,4,4,4,2284,16,16,16,148034,Alpine Shrub,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,0,0,0,0,0,,0,,0,0,0,Red Deer,1116.06,560328,5691839,1116.06,4,3,1,4,5,4,1650,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1786,0,0,0,0,0,,0,,0,0,0,Red Deer,11798.58,575980,5738229,553.17,0,0,0,0,0,0,2273,16,16,16,148034,Alpine Shrub,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,0,0,0,0,0,,0,,0,0,0,Red Deer,134.16,569423,5684247,134.16,4,3,1,4,5,4,1506,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1619,0,0,0,0,0,,0,,0,0,0,Red Deer,10920.17,576833,5738726,416.77,0,0,0,0,0,0,2218,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1818,0,0,0,0,0,,0,,0,0,0,Red Deer,6643.09,582966,5707631,876.18,1,1,4,1,1,1,2396,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2052,0,0,0,0,0,,0,,0,0,0,Red Deer,1171.54,561301,5718094,1171.54,3,5,6,3,3,3,2406,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1709,0,0,0,0,0,,0,,0,0,0,Red Deer,10559.19,579314,5725291,120,5,4,1,5,5,4,1799,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,0,0,0,0,0,,0,,0,0,0,Red Deer,6162.28,569211,5699340,977.19,1,1,4,1,1,1,2453,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2307,0,0,0,0,0,,0,,0,0,0,Red Deer,11575.38,578161,5731952,2419.79,1,1,4,1,1,1,2746,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2207,0,0,0,0,0,,0,,0,0,0,Red Deer,1909.19,563881,5693043,1291.39,4,1,4,4,5,4,1688,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1632,0,0,0,0,0,,0,,0,0,0,Red Deer,3842.93,588447,5724976,1590,1,1,4,1,1,1,2170,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1984,0,0,0,0,0,,0,,0,0,0,Red Deer,13017.23,580257,5717658,816.09,3,6,5,3,1,1,2560,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2135,0,0,0,0,0,,0,,0,0,0,Red Deer,108.17,588913,5669244,108.17,5,4,3,4,5,5,1404,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1876,0,0,0,0,0,,0,,0,0,0,Red Deer,1578.92,595635,5727347,1578.92,0,0,0,0,0,0,2023,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
315,1,1,318,1,60,3/7/02,1,winter,2,2,1,Red Deer,9328.26,580840,5724800,445.98,5,3,3,5,5,4,1766,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1749,0,0,0,0,0,,0,,0,0,0,Red Deer,9055.13,573679,5718826,216.33,4,3,3,4,5,4,1858,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1476,0,0,0,0,0,,0,,0,0,0,Red Deer,8273.58,575706,5703150,5834.6,4,5,4,5,4,3,2343,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1871,0,0,0,0,0,,0,,0,0,0,Red Deer,9693.76,579597,5729042,2066.3,1,1,4,1,1,1,2690,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1744,0,0,0,0,0,,0,,0,0,0,Red Deer,9314.94,574882,5699545,3732.68,1,1,1,1,1,1,2646,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1503,0,0,0,0,0,,0,,0,0,0,Red Deer,9522.15,579851,5727536,1626.1,1,1,4,1,1,1,2449,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1517,0,0,0,0,0,,0,,0,0,0,Red Deer,12209.67,575948,5735627,1020,0,0,0,0,0,0,2715,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1551,0,0,0,0,0,,0,,0,0,0,Red Deer,2254,563102,5694959,2050.78,4,1,4,4,5,4,1792,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1740,0,0,0,0,0,,0,,0,0,0,Red Deer,5202.12,585273,5709197,134.16,5,3,1,5,5,4,1930,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1836,0,0,0,0,0,,0,,0,0,0,Red Deer,10938.65,585882,5716379,1368.21,1,1,4,1,1,1,2639,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1564,0,0,0,0,0,,0,,0,0,0,Red Deer,4409.9,585035,5729923,2511.77,1,1,1,1,1,1,2401,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1821,0,0,0,0,0,,0,,0,0,0,Red Deer,330,557922,5711277,330,4,1,4,4,5,4,1802,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1609,0,0,0,0,0,,0,,0,0,0,Red Deer,6396.48,586219,5711587,684.11,3,4,4,3,3,3,2095,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,0,0,0,0,0,,0,,0,0,0,Red Deer,2790.65,596087,5714176,1500,4,3,1,3,3,4,2077,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1490,0,0,0,0,0,,0,,0,0,0,Red Deer,4379.59,573365,5710317,150,4,3,3,4,5,4,1923,9,7,9,64429,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1663,0,0,0,0,0,,0,,0,0,0,Red Deer,5129.65,569817,5716109,2549.12,1,1,4,1,1,1,2458,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1593,0,0,0,0,0,,0,,0,0,0,Red Deer,2173.29,569965,5705408,2016.93,1,1,4,1,1,1,2669,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1973,0,0,0,0,0,,0,,0,0,0,Red Deer,789.18,592464,5729807,573.15,0,0,0,0,0,0,1632,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
405,1,1,411,931,81,11/12/04,4,winter,1,1,1,Red Deer,7623.6,587160,5721390,189.74,3,4,4,3,3,3,2132,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1760,0,0,0,0,0,,0,,0,0,0,Red Deer,1435.62,561916,5710412,1435.62,1,1,4,1,1,1,2378,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1928,0,0,0,0,0,,0,,0,0,0,Red Deer,1632.18,558951,5707406,1632.18,3,3,6,3,3,1,2201,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1680,0,0,0,0,0,,0,,0,0,0,Red Deer,9883.85,580157,5724920,241.87,4,1,3,4,5,3,1753,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1800,0,0,0,0,0,,0,,0,0,0,Red Deer,488.36,560195,5713157,488.36,4,3,3,4,5,4,1873,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
327,1,1,330,26,42,3/7/02,1,winter,1,1,1,Red Deer,6016.55,584350,5725300,30,5,3,1,5,5,4,1713,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1574,0,0,0,0,0,,0,,0,0,0,Red Deer,4886.69,567394,5715987,4200.43,1,1,1,1,1,1,2562,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2104,0,0,0,0,0,,0,,0,0,0,Red Deer,2834.8,567921,5689832,870,5,1,1,4,4,4,1962,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1555,0,0,0,0,0,,0,,0,0,0,Red Deer,3371.36,562758,5721026,3371.36,1,1,4,1,1,1,2310,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2099,0,0,0,0,0,,0,,0,0,0,Red Deer,228.47,577229,5682618,228.47,4,4,3,4,4,4,1919,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1714,0,0,0,0,0,,0,,0,0,0,Red Deer,5394.16,587826,5723542,1194.36,5,5,5,4,3,5,2176,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1885,0,0,0,0,0,,0,,0,0,0,Red Deer,10297.39,577472,5738284,180,0,0,0,0,0,0,2150,7,11,7,189881,Herbaceous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1958,0,0,0,0,0,,0,,0,0,0,Red Deer,3540,598715,5725209,254.56,0,0,0,0,0,0,2118,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2144,0,0,0,0,0,,0,,0,0,0,Red Deer,3309.26,569341,5689004,2478.59,3,4,6,3,1,1,2115,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2111,0,0,0,0,0,,0,,0,0,0,Red Deer,979.49,576791,5677793,979.49,5,3,3,3,4,5,1755,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2399,0,0,0,0,0,,0,,0,0,0,Red Deer,13414.6,572991,5735734,424.26,4,6,5,4,3,3,2324,15,6,15,309468,Alpine Herb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,0,0,0,0,0,,0,,0,0,0,Red Deer,8904.49,581785,5723925,402.49,5,4,1,5,5,4,1769,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2284,0,0,0,0,0,,0,,0,0,0,Red Deer,7170.25,566867,5720816,6337.46,3,5,4,3,1,1,2355,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2349,0,0,0,0,0,,0,,0,0,0,Red Deer,8837.94,568654,5720621,4574.58,3,6,5,3,1,3,2485,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2382,0,0,0,0,0,,0,,0,0,0,Red Deer,792.02,589959,5733176,402.49,0,0,0,0,0,0,2193,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1573,0,0,0,0,0,,0,,0,0,0,Red Deer,5838.37,593185,5717044,384.19,6,1,5,6,3,5,2019,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
330,1,1,333,169,42,10/19/02,2,winter,1,1,1,Red Deer,814.98,558480,5719440,814.98,4,5,6,3,3,4,2226,16,16,16,148034,Alpine Shrub,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1,1,339,194,42,12/14/02,2,winter,1,1,1,Red Deer,510,559311,5716123,510,4,3,1,3,3,4,2003,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1530,0,0,0,0,0,,0,,0,0,0,Red Deer,2016.04,599251,5718976,1822.36,0,0,0,0,0,0,2614,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2172,0,0,0,0,0,,0,,0,0,0,Red Deer,456.95,578459,5678596,456.95,4,1,1,4,4,4,1432,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2328,0,0,0,0,0,,0,,0,0,0,Red Deer,10682.06,579719,5710839,3179.72,1,1,1,1,1,1,2831,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000,0,0,0,0,0,,0,,0,0,0,Red Deer,14168.64,570538,5729425,1509.87,1,1,1,1,1,1,2416,15,6,15,309468,Alpine Herb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,0,0,0,0,0,,0,,0,0,0,Red Deer,10695.58,581640,5713384,1467.55,1,1,4,1,1,1,2481,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2029,0,0,0,0,0,,0,,0,0,0,Red Deer,570,599040,5721852,60,0,0,0,0,0,0,1935,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1693,0,0,0,0,0,,0,,0,0,0,Red Deer,5997.07,590619,5722871,3220.64,1,1,1,1,1,1,2845,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1433,0,0,0,0,0,,0,,0,0,0,Red Deer,0,567781,5711104,0,3,4,4,3,3,3,2084,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1914,0,0,0,0,0,,0,,0,0,0,Red Deer,4621.56,587007,5724684,1224.5,4,3,4,4,4,3,1922,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1924,0,0,0,0,0,,0,,0,0,0,Red Deer,15311.23,573263,5726759,720.62,1,1,4,1,1,1,2227,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1688,0,0,0,0,0,,0,,0,0,0,Red Deer,13444.05,578352,5720931,1932.15,3,6,5,3,1,1,2499,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1596,0,0,0,0,0,,0,,0,0,0,Red Deer,1965.4,560951,5705937,1965.4,1,1,4,1,1,1,2632,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2096,0,0,0,0,0,,0,,0,0,0,Red Deer,240,579149,5679206,240,4,1,3,4,4,4,1433,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1923,0,0,0,0,0,,0,,0,0,0,Red Deer,14709.92,574826,5731488,216.33,4,5,5,5,3,3,2225,15,6,15,309468,Alpine Herb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,0,0,0,0,0,,0,,0,0,0,Red Deer,134.16,560972,5694478,134.16,4,3,1,4,4,4,1544,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2345,0,0,0,0,0,,0,,0,0,0,Red Deer,5777.24,572148,5701810,2672.86,1,1,3,1,1,1,2591,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2235,0,0,0,0,0,,0,,0,0,0,Red Deer,283.02,588835,5671195,283.02,5,1,1,5,6,4,1402,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
342,1,1,345,263,60,11/23/02,2,winter,1,1,1,Red Deer,11343.21,576430,5738410,84.85,0,0,0,0,0,0,2172,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1662,0,0,0,0,0,,0,,0,0,0,Red Deer,3852.75,571527,5713983,67.08,4,1,1,4,4,4,1907,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1684,0,0,0,0,0,,0,,0,0,0,Red Deer,8461.92,589108,5720265,228.47,4,5,5,5,3,3,2073,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1990,0,0,0,0,0,,0,,0,0,0,Red Deer,7146.36,568626,5695551,2830.19,4,4,3,4,4,4,2079,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
345,1,1,348,270,60,12/14/02,2,winter,1,1,1,Red Deer,510,559311,5716123,510,4,3,1,3,3,4,2003,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1792,0,0,0,0,0,,0,,0,0,0,Red Deer,1518.19,602950,5722469,484.66,0,0,0,0,0,0,1860,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1611,0,0,0,0,0,,0,,0,0,0,Red Deer,7951.42,581703,5726339,1138.42,5,3,1,5,5,4,1910,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1669,0,0,0,0,0,,0,,0,0,0,Red Deer,1682.41,560789,5708926,1682.41,1,1,1,1,1,1,2409,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661,0,0,0,0,0,,0,,0,0,0,Red Deer,7182.79,568981,5718253,3980.18,4,4,3,4,4,4,2169,7,11,7,189881,Herbaceous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1668,0,0,0,0,0,,0,,0,0,0,Red Deer,7191.12,566673,5721611,6512.49,1,1,1,1,1,1,2636,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1739,0,0,0,0,0,,0,,0,0,0,Red Deer,11633.39,582034,5719626,492.04,4,6,5,4,3,3,2378,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1665,0,0,0,0,0,,0,,0,0,0,Red Deer,60,558374,5711917,60,5,3,3,5,5,4,1783,14,5,14,12652,Burn-Shrub,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1855,0,0,0,0,0,,0,,0,0,0,Red Deer,9589.21,580311,5732163,644.13,1,1,4,1,1,1,2371,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2274,0,0,0,0,0,,0,,0,0,0,Red Deer,2790.16,592055,5727711,2520,0,0,0,0,0,0,2589,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2175,0,0,0,0,0,,0,,0,0,0,Red Deer,2160.21,584013,5671585,2160.21,3,3,4,1,4,1,2134,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1659,0,0,0,0,0,,0,,0,0,0,Red Deer,12135.62,572670,5722626,1603.81,5,4,1,3,5,5,2071,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2132,0,0,0,0,0,,0,,0,0,0,Red Deer,3396.5,569719,5688749,2934.02,4,4,3,4,4,4,2209,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1536,0,0,0,0,0,,0,,0,0,0,Red Deer,3624.04,565686,5693578,510,4,4,3,4,4,4,1763,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,,0,,0,0,0,Red Deer,6660.27,569103,5717708,3757.19,1,1,1,1,1,1,2245,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1653,0,0,0,0,0,,0,,0,0,0,Red Deer,1103.09,561715,5714359,1103.09,4,4,4,3,1,5,2247,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1594,0,0,0,0,0,,0,,0,0,0,Red Deer,1471.22,567217,5712489,1471.22,1,1,4,1,1,1,2479,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022,0,0,0,0,0,,0,,0,0,0,Red Deer,7356.61,574498,5702591,4993,4,4,3,4,4,4,2095,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2185,0,0,0,0,0,,0,,0,0,0,Red Deer,94.87,587609,5669090,94.87,4,3,1,4,4,4,1601,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1649,0,0,0,0,0,,0,,0,0,0,Red Deer,11479.07,578411,5725089,30,5,4,1,5,5,4,1811,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
356,1,1,359,445,42,11/22/03,3,winter,1,1,1,Red Deer,676.83,589450,5728050,152.97,4,3,1,4,4,3,1649,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2098,0,0,0,0,0,,0,,0,0,0,Red Deer,1739.48,583266,5672796,1739.48,5,3,3,3,4,5,1839,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2341,0,0,0,0,0,,0,,0,0,0,Red Deer,904.49,561426,5702162,904.49,3,1,1,3,4,1,2367,15,6,15,309468,Alpine Herb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,0,0,0,0,0,,0,,0,0,0,Red Deer,14403.13,569272,5731847,3871.98,4,5,4,5,4,3,2388,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1469,0,0,0,0,0,,0,,0,0,0,Red Deer,1906.83,597928,5727000,0,0,0,0,0,0,0,2321,13,4,13,37597,Burn-Grassland,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1892,0,0,0,0,0,,0,,0,0,0,Red Deer,5431.24,565204,5720376,5431.24,1,1,1,1,1,1,2605,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2379,0,0,0,0,0,,0,,0,0,0,Red Deer,5246.23,592928,5722135,3903.23,1,1,4,1,1,1,2506,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
