"deer_w2","moose_w2","elk_w2","sheep_w2","goat_w2","wolf_w2","Elevation2","DistFromHumanAccess2","DistFromHighHumanAccess2","landcover16","EASTING","NORTHING","pack","used","usedFactor"
1,1,1,1,4,1,2175.58711111226,1105.64740135295,1051.79907226562,10,589775.872783027,5680021.93865148,"Bow Valley",0,"0"
5,4,3,3,3,5,1700.01377777795,308.259602820135,300.604461669922,3,581726.560272392,5682619.46167761,"Bow Valley",0,"0"
3,4,4,3,4,4,1908.22622222348,1173.41980901933,1420.60192871094,3,594504.132176333,5666533.97606742,"Bow Valley",0,"0"
1,1,3,5,4,3,2438.24666666679,2505.3631258045,2329.22045898438,10,583567.539578058,5668752.27840151,"Bow Valley",0,"0"
1,1,1,1,4,1,2338.37288888831,1444.70804226669,1231.43811035156,10,591805.503120014,5671895.46476482,"Bow Valley",0,"0"
4,5,4,3,1,4,1729.66622222242,1523.47707091223,1366.69287109375,3,576358.15728389,5677393.91516525,"Bow Valley",0,"0"
1,4,1,3,4,3,2104.82622222288,928.891020016817,877.738586425781,8,580087.988062489,5684465.2430796,"Bow Valley",0,"0"
1,4,3,3,5,3,1939.79333333383,904.983617674236,761.968627929688,2,570513.265908669,5676267.00823643,"Bow Valley",0,"0"
1,1,1,1,4,1,2349.30755555694,2910.80994302355,2679.4931640625,10,577391.183832942,5674422.10256915,"Bow Valley",0,"0"
4,3,3,3,1,4,1985.89333333377,1733.05550136212,1824.36865234375,2,575085.450568018,5676556.47055093,"Bow Valley",0,"0"
4,3,3,3,1,4,2034.81333333346,480.00995608307,1334.2841796875,3,565450.900679985,5681982.22692501,"Bow Valley",0,"0"
3,3,3,5,6,3,2400.43288888914,759.932542189745,623.691833496094,10,595212.498355579,5673072.92721174,"Bow Valley",0,"0"
1,1,1,1,4,1,2457.4324444436,2904.42749246975,2869.45092773438,10,588679.556497991,5676361.14163144,"Bow Valley",0,"0"
1,4,1,3,4,3,2175.94000000093,1180.61115974023,1086.4658203125,2,579972.257725972,5671066.91987682,"Bow Valley",0,"0"
4,4,4,4,3,4,1658.32088888909,252.586559533142,150.183410644531,3,592464.757335166,5666305.29263039,"Bow Valley",0,"0"
4,4,4,4,3,4,2062.47999999956,2276.9833284172,2125.71435546875,3,579567.784083134,5681979.64052186,"Bow Valley",0,"0"
3,5,4,1,3,4,1692.21288888878,23.8047225996683,6.73452997207642,3,593488.440236318,5675505.56212712,"Bow Valley",0,"0"
4,4,4,4,3,4,1852.87999999975,50.3159666419961,0,3,594319.779937544,5672756.02239248,"Bow Valley",0,"0"
3,3,3,4,4,3,2152.213777778,1702.98750136593,1484.28930664062,2,576895.679705199,5686343.49660799,"Bow Valley",0,"0"
4,3,4,5,5,4,2203.09999999892,742.865985489384,2762.33569335938,10,584717.012350821,5679606.79756395,"Bow Valley",0,"0"
3,4,3,3,1,3,1962.10711111042,323.99659145257,151.358276367188,3,585417.777387897,5667558.53501033,"Bow Valley",0,"0"
4,5,3,1,1,4,1749.84000000032,1749.18218578518,1767.81481933594,3,564125.368080134,5686097.73898477,"Bow Valley",0,"0"
4,4,4,3,1,4,1493.32044444449,350.315966641996,189.337142944336,1,591745.769766613,5665304.82940174,"Bow Valley",0,"0"
5,5,5,3,1,5,1430.85377777776,413.567872985977,293.319458007812,7,579484.287747499,5677781.69226403,"Bow Valley",0,"0"
3,1,3,6,5,3,2174.43466666818,1666.63613609166,1453.59033203125,10,582085.896799011,5672594.83196049,"Bow Valley",0,"0"
1,1,1,5,5,3,2310.74622222206,1860.93711995204,1902.1962890625,10,587092.142506825,5679835.35682353,"Bow Valley",0,"0"
3,4,3,3,1,3,1748.80000000037,227.776204123027,304.638122558594,2,572576.867194288,5677189.22687613,"Bow Valley",0,"0"
4,4,4,1,3,4,1474.03955555601,257.93626490806,296.987518310547,3,579228.854374572,5677105.92779299,"Bow Valley",0,"0"
3,4,3,3,1,3,1839.19333333334,175.203851549669,139.752136230469,2,589610.962187413,5683111.35393918,"Bow Valley",0,"0"
1,1,1,5,5,3,2480.13333333334,1166.37850709176,1090.68151855469,10,573709.669248372,5685511.11621595,"Bow Valley",0,"0"
4,5,3,1,1,4,1678.55288888897,1517.61426827336,1470.8349609375,3,564930.364777299,5685346.52877086,"Bow Valley",0,"0"
5,4,3,3,3,5,1779.94622222329,,,3,589379.383512147,5664030.83593862,"Bow Valley",0,"0"
4,5,4,3,1,4,1534.50666666642,270.690245737531,418.655883789062,3,570548.160609493,5684019.77829812,"Bow Valley",0,"0"
4,4,4,4,3,4,2072.56800000007,898.658073138895,776.263305664062,3,579537.12466879,5684948.46467749,"Bow Valley",0,"0"
3,3,3,5,6,3,2406.71333333047,181.880696804315,204.489639282227,10,573784.677279689,5683917.01951603,"Bow Valley",0,"0"
4,5,4,3,1,4,1561.37999999988,703.609825207343,757.271545410156,2,568795.739754285,5686221.29048484,"Bow Valley",0,"0"
1,1,3,4,6,3,2151.90133333321,2661.14838819108,3297.27416992188,3,569600.830622526,5689065.44460256,"Bow Valley",0,"0"
4,3,4,5,5,4,1937.74755555427,888.707515869802,726.865295410156,12,589992.469011334,5671627.25960082,"Bow Valley",0,"0"
4,3,4,5,5,4,2235.10755555451,641.438934731201,552.799743652344,10,596344.805530869,5672792.52982292,"Bow Valley",0,"0"
6,3,4,1,1,5,1455.58622222212,77.4134404668584,0,2,582656.484751106,5676486.56441676,"Bow Valley",0,"0"
1,1,1,1,4,1,2153.65155555763,1088.26672679203,899.977294921875,10,584715.005736119,5667935.42124605,"Bow Valley",0,"0"
5,4,3,3,3,5,1698.52000000044,1327.96464204969,1245.33569335938,3,590180.421004184,5667064.31209815,"Bow Valley",0,"0"
4,4,4,3,1,4,1595.74000000037,1130.58718190586,983.609985351562,3,583900.623435287,5673175.18182224,"Bow Valley",0,"0"
1,4,1,3,4,3,2134.31422222255,1599.58886542994,1572.35803222656,2,588080.865663043,5667370.31302655,"Bow Valley",0,"0"
5,1,4,6,5,5,1783.77999999955,429.684033358004,1956.71826171875,8,584737.278759943,5678741.58889767,"Bow Valley",0,"0"
3,4,3,4,3,3,1867.26000000056,1145.2522382414,1253.15625,3,571235.909920943,5676678.60488577,"Bow Valley",0,"0"
4,4,4,4,3,4,1700.28000000112,875.915941355859,1120.60192871094,3,594768.512369543,5666820.56257346,"Bow Valley",0,"0"
4,3,4,5,5,4,1777.15422222261,584.398024991488,416.319610595703,3,592697.689265228,5665768.64232861,"Bow Valley",0,"0"
4,5,4,3,3,4,1628.87999999975,910.980006627271,755.294189453125,3,569851.453702618,5685601.89813814,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,626.736478237152,460.431518554688,4,596347.371264489,5669625.8605722,"Bow Valley",0,"0"
1,4,1,3,4,3,2126.76711111209,315.257599987135,221.541137695312,8,593303.70611354,5673993.65575762,"Bow Valley",0,"0"
4,4,4,1,1,5,1855.03422222168,2373.87112422041,2140.48950195312,3,568807.370196813,5688197.29580129,"Bow Valley",0,"0"
6,3,4,1,1,5,1433,235.906194369001,265.755645751953,2,583579.269347651,5676547.55054884,"Bow Valley",0,"0"
5,3,6,1,5,6,2111.27911111165,687.517498648829,1808.51977539062,1,584179.230670666,5680967.36827671,"Bow Valley",0,"0"
4,6,4,3,1,4,2177.52666666698,270.619071570127,655.933654785156,2,563356.056951298,5684496.75141962,"Bow Valley",0,"0"
3,3,3,5,6,3,2206.7533333327,1703.67799223578,1612.4921875,10,572261.369864212,5685429.40824909,"Bow Valley",0,"0"
4,5,4,3,1,4,1502.40666666673,172.622667552505,446.815338134766,2,569088.100004208,5682610.47435572,"Bow Valley",0,"0"
4,5,4,1,4,4,1641.01288888916,250.239413739,182.735382080078,2,566401.518308913,5683649.58460289,"Bow Valley",0,"0"
1,4,1,3,4,3,2382.45999999967,1529.4485840761,1485.47033691406,10,587258.38522642,5666837.91924483,"Bow Valley",0,"0"
4,3,3,5,6,4,2124.75333333202,2230.23294575277,2946.42749023438,1,586759.685285749,5678577.15084467,"Bow Valley",0,"0"
4,3,3,3,1,4,2012.3462222228,1008.31469424688,1046.95715332031,2,573778.717210096,5675887.22800466,"Bow Valley",0,"0"
3,4,3,4,3,3,2009.77333333352,1513.38076975428,1317.62426757812,2,578026.676778697,5676291.862649,"Bow Valley",0,"0"
4,4,3,1,1,4,1966.12044444393,677.954487451777,578.167358398438,3,567936.539003558,5679463.31154154,"Bow Valley",0,"0"
1,1,3,4,6,3,2165.71377777787,2736.0476821016,3248.650390625,3,569646.492749487,5688971.24133636,"Bow Valley",0,"0"
4,5,4,3,1,4,1533.17955555564,340.200377603049,79.3298797607422,2,563389.802015188,5689046.26285615,"Bow Valley",0,"0"
4,4,4,4,3,4,1468.25999999963,195.356076026566,198.186233520508,2,573568.360252544,5682067.96797946,"Bow Valley",0,"0"
4,4,4,4,3,4,2063.39999999977,842.265399380374,746.374938964844,2,581069.192659749,5681371.91555355,"Bow Valley",0,"0"
4,5,4,3,1,4,1595.47999999956,738.555245751489,569.347534179688,2,577275.271935708,5680184.32283047,"Bow Valley",0,"0"
4,3,3,1,1,4,1690.47333333302,1713.37366288117,1603.3525390625,1,568073.764744663,5688029.16361868,"Bow Valley",0,"0"
6,3,4,1,1,5,1432.85377777776,50.3159666419961,0,2,582804.748869927,5676124.07548217,"Bow Valley",0,"0"
4,4,4,3,1,4,1503.24666666679,88.14701541725,30.694356918335,2,565521.832159364,5687398.99744532,"Bow Valley",0,"0"
3,4,3,3,1,3,1857.99288888885,45.874019920188,75.0134963989258,2,589402.485916091,5683215.46686415,"Bow Valley",0,"0"
4,4,4,1,3,4,1463,84.1720542984952,4.10830068588257,2,569080.304245311,5683547.6181505,"Bow Valley",0,"0"
1,1,1,1,4,1,2670.18755555601,3134.18030444868,3031.03076171875,10,582185.973536132,5670398.71584149,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,682.805019989286,469.576782226562,7,595031.944262811,5669176.79801552,"Bow Valley",0,"0"
1,1,1,1,4,1,2636.69999999857,1613.10612008827,1479.74951171875,10,593188.193490834,5678749.83655695,"Bow Valley",0,"0"
4,5,4,3,1,4,1552.53999999982,656.911517288891,532.984252929688,2,565421.894896109,5686485.6820811,"Bow Valley",0,"0"
4,4,4,1,1,5,1777.29333333277,1338.7330082955,1237.79528808594,3,582747.104172622,5678772.00375058,"Bow Valley",0,"0"
4,3,3,5,6,4,2524.64044444395,800.760506355311,725.582153320312,10,586123.202276543,5682758.84421385,"Bow Valley",0,"0"
3,3,3,1,1,3,2128.87333333346,2751.34874907515,2742.3447265625,1,575379.228942067,5675158.15743216,"Bow Valley",0,"0"
5,4,4,4,1,5,1402,107.413440466858,10.8550510406494,2,595732.593089144,5668913.86876843,"Bow Valley",0,"0"
4,5,5,4,1,5,1470.40000000019,77.4134404668584,51.078784942627,2,582721.100091803,5674754.93270508,"Bow Valley",0,"0"
3,4,3,3,1,3,1751.89955555571,345.576853936429,244.103622436523,3,591438.055008337,5677805.12128704,"Bow Valley",0,"0"
4,3,3,5,6,4,2343.80666666624,564.394436144721,562.653076171875,10,586407.627678218,5682678.98844666,"Bow Valley",0,"0"
4,5,4,1,4,4,1758.76711111184,1397.23290170487,1679.85217285156,2,575681.495034925,5677145.95404788,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,130.153522332459,184.836364746094,2,585051.255352977,5675113.93194247,"Bow Valley",0,"0"
4,6,3,5,3,4,1710.40666666699,893.262207431832,839.52099609375,3,579758.04026115,5676007.44064636,"Bow Valley",0,"0"
4,5,4,3,1,4,1527.33333333364,447.796455096975,270.713989257812,2,565318.464660194,5687096.99779046,"Bow Valley",0,"0"
3,3,3,5,6,3,2193.89999999887,773.897488217964,748.510070800781,15,595436.212059351,5671834.34524032,"Bow Valley",0,"0"
4,4,4,1,1,4,1436.21999999994,150.434348655255,17.4971656799316,2,575639.565616624,5680016.29145653,"Bow Valley",0,"0"
4,5,4,3,1,4,1634.06,561.058508920469,1578.943359375,2,566214.66421833,5690380.42475023,"Bow Valley",0,"0"
3,3,3,5,6,3,1622.40711111066,334.394520474649,357.462615966797,3,580725.27814124,5674212.47312342,"Bow Valley",0,"0"
3,4,3,3,1,3,1767.24133333365,456.785286398528,395.833953857422,3,591522.385521784,5677227.00332689,"Bow Valley",0,"0"
5,5,4,4,3,5,1405.78000000006,43.51552217132,39.0661239624023,2,588300.918885694,5670180.54735705,"Bow Valley",0,"0"
4,4,4,4,3,4,1555.78622222174,388.047163654238,435.7158203125,3,571422.928190442,5683754.96670497,"Bow Valley",0,"0"
4,3,4,5,5,4,2049.78933333384,1062.61105074472,1057.19482421875,3,593182.422366382,5665185.22469791,"Bow Valley",0,"0"
4,4,4,1,1,5,1890.95333333351,2100.59661613262,2045.39929199219,3,569660.08119186,5687377.08889057,"Bow Valley",0,"0"
1,1,1,1,4,1,2569.81955555489,1272.45913150858,1138.72937011719,10,591655.470890297,5672322.66810563,"Bow Valley",0,"0"
3,4,3,4,3,3,2023.55333333358,1698.36554847231,1503.09948730469,2,577912.42686638,5676154.96707559,"Bow Valley",0,"0"
6,4,6,6,1,6,1530.31999999962,885.309007315947,628.968444824219,3,586541.290622341,5675340.31917987,"Bow Valley",0,"0"
4,5,4,3,1,4,1582,318.373474075573,173.36491394043,2,573154.986385579,5678610.3405691,"Bow Valley",0,"0"
3,5,4,1,3,4,1704.84666666661,110.315966641996,0,2,581652.442400689,5683672.8349854,"Bow Valley",0,"0"
4,5,4,3,1,4,1940.23288888909,1501.15007201387,1445.0146484375,2,577588.11811753,5676454.60239856,"Bow Valley",0,"0"
4,4,3,1,1,4,1641.02666666685,708.022744841684,1069.1513671875,2,570444.033633455,5680105.16746432,"Bow Valley",0,"0"
4,4,4,4,3,4,1587.94,50.3159666419961,931.866027832031,3,584754.236544851,5677435.31473413,"Bow Valley",0,"0"
3,3,3,5,6,3,2125.29288888867,1931.67213374263,2080.60180664062,1,595836.088954679,5665873.23135981,"Bow Valley",0,"0"
4,4,3,1,1,4,1738.34000000019,849.60918398435,947.060119628906,2,569774.2472276,5679599.83749745,"Bow Valley",0,"0"
4,5,4,3,1,4,1541.15999999994,1077.96472670338,980.626403808594,2,567410.129083857,5687796.58055774,"Bow Valley",0,"0"
3,3,3,5,6,3,2261.56577777762,998.235169406269,751.070434570312,10,594031.887710191,5676359.57522379,"Bow Valley",0,"0"
1,4,1,3,4,3,1948.74755555639,1893.94112384462,1773.86340332031,8,582845.109495623,5672568.95330486,"Bow Valley",0,"0"
5,4,5,5,5,5,1931.98666666598,288.473672863743,295.933685302734,2,572900.991140267,5684121.29521301,"Bow Valley",0,"0"
7,7,7,7,7,7,1401,91.6102146483408,0,9,597829.912540122,5669666.0526821,"Bow Valley",0,"0"
4,3,4,5,5,4,2124.35333333277,2021.89814738312,2076.08935546875,10,570916.079576551,5686386.76431207,"Bow Valley",0,"0"
4,5,4,1,4,4,1955.44000000013,2160.59607156381,2389.5439453125,3,575658.822133585,5676261.42372174,"Bow Valley",0,"0"
3,4,3,3,1,3,1817.30044444443,497.843527603836,486.382110595703,3,591404.835977648,5677387.53862731,"Bow Valley",0,"0"
4,4,4,4,3,4,1591.08622222224,78.2927170981351,916.702758789062,3,584710.904182005,5677451.14348259,"Bow Valley",0,"0"
4,4,4,1,1,4,1448.31333333333,560.876240487454,360.301239013672,2,572039.901444988,5682009.3221548,"Bow Valley",0,"0"
4,4,4,4,3,4,1779.660000001,40.2065353556904,1006.96051025391,3,583317.26585553,5680836.47921752,"Bow Valley",0,"0"
5,5,5,3,1,5,1422.23377777763,288.581118750747,113.338966369629,5,579840.362630575,5677504.28448448,"Bow Valley",0,"0"
3,3,3,1,1,3,1973.63333333321,218.922056088297,0,3,564504.261079915,5683781.44280782,"Bow Valley",0,"0"
4,3,4,5,5,4,2104.08044444398,1812.4615886359,1687.8642578125,10,572044.851736027,5685458.15413963,"Bow Valley",0,"0"
1,1,1,1,4,1,2340.35244444381,2150.05386084541,1992.80334472656,15,588148.772071375,5666798.01511488,"Bow Valley",0,"0"
3,3,3,5,6,3,2146.6142222217,2216.92872808741,1968.17041015625,1,578804.548247132,5674915.56521512,"Bow Valley",0,"0"
4,4,4,1,3,4,1487.74000000037,316.923707887493,345.583648681641,3,579234.988882625,5677063.43271299,"Bow Valley",0,"0"
1,1,1,1,4,1,2356.11822222394,748.600852337398,577.917602539062,10,574346.065855441,5684554.25297868,"Bow Valley",0,"0"
4,5,4,1,4,4,1560.63955555583,102.586559533142,864.840881347656,2,569866.859928159,5681357.44248735,"Bow Valley",0,"0"
4,4,4,4,3,4,1838.20711111001,778.420423734923,691.040832519531,10,590926.36304211,5670483.19540865,"Bow Valley",0,"0"
4,4,4,4,3,4,1790.50666666616,47.1032418302626,90.5042724609375,3,598033.113116341,5667804.43235457,"Bow Valley",0,"0"
5,6,6,1,1,6,1402,347.413440466858,248.719833374023,2,594121.937578466,5668730.39433446,"Bow Valley",0,"0"
3,3,3,5,6,3,2372.86711110966,1264.46713630388,1104.80786132812,16,583824.638300403,5683259.89269546,"Bow Valley",0,"0"
4,5,4,3,3,4,2075.40622222068,772.673056944233,627.653869628906,7,575424.830813871,5683015.18229925,"Bow Valley",0,"0"
4,5,4,3,1,4,1491.69333333321,137.413440466858,174.161682128906,2,570547.689273469,5683588.42360751,"Bow Valley",0,"0"
1,1,1,1,4,1,2375.44666666523,2869.21931928302,2811.26220703125,10,588777.246554126,5676217.47330535,"Bow Valley",0,"0"
1,1,1,1,4,1,2356.0924444463,3696.25763971094,3565.634765625,10,571605.036027318,5687905.82221683,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,342.586559533142,289.700958251953,4,595007.736720738,5669667.31210974,"Bow Valley",0,"0"
5,4,3,3,3,5,1668.66666666729,,,3,590850.311360015,5664463.83823257,"Bow Valley",0,"0"
4,5,3,1,1,4,1847.31377777701,107.413440466858,174.414321899414,3,575942.265127141,5682419.44010608,"Bow Valley",0,"0"
4,5,3,1,1,4,1750.52666666698,1140.29213359266,1132.70227050781,3,564790.094730686,5684961.81839339,"Bow Valley",0,"0"
4,5,4,3,1,4,1523.31333333333,615.366879262579,566.108520507812,2,566800.139030596,5684738.82921674,"Bow Valley",0,"0"
4,4,4,4,3,4,1660.65377777787,342.66242003557,527.43603515625,3,592459.549900111,5665236.20707602,"Bow Valley",0,"0"
5,3,6,1,5,6,1655.74711111085,276.704581426838,226.045562744141,1,597794.108296661,5672399.30624141,"Bow Valley",0,"0"
6,3,6,1,3,6,1605.00755555483,495.25519527026,352.574493408203,2,590385.990110561,5670574.93788165,"Bow Valley",0,"0"
1,1,1,1,4,1,2327.54666666569,417.91494705054,442.098785400391,16,584554.5848794,5666383.22964068,"Bow Valley",0,"0"
1,1,1,1,4,1,2674.42044444459,1882.09135890756,1809.02453613281,10,593246.45767582,5679274.51095382,"Bow Valley",0,"0"
4,5,4,3,1,4,1555.72000000007,363.006316732238,316.250030517578,2,562405.356669249,5689986.50750964,"Bow Valley",0,"0"
5,5,5,3,1,5,1433,162.586559533142,235.762298583984,1,579178.358289662,5678805.31574961,"Bow Valley",0,"0"
4,3,3,5,6,4,2403.44622222104,1999.91209496655,1972.86267089844,10,585114.752831614,5681993.70335489,"Bow Valley",0,"0"
4,6,3,5,3,4,2029.20799999865,,,8,588228.952468284,5664995.47098551,"Bow Valley",0,"0"
4,3,3,3,1,4,2059.99377777832,2071.60125440115,2060.06103515625,3,575198.379262581,5676241.10790818,"Bow Valley",0,"0"
6,4,6,1,3,6,1402,151.3415898572,169.50505065918,1,585246.07769213,5674940.5092829,"Bow Valley",0,"0"
4,3,3,3,1,4,2022.1604444448,876.318150891244,904.9228515625,3,564035.412889795,5684656.5862905,"Bow Valley",0,"0"
5,5,5,3,1,5,1404.37999999988,19.8905687136943,110.051651000977,2,593040.161173034,5669638.97174155,"Bow Valley",0,"0"
1,1,1,1,4,1,2197.68044444515,,,10,589230.745190887,5662386.96511777,"Bow Valley",0,"0"
4,5,4,3,1,4,1595.40666666673,345.162234320509,625.654968261719,2,567232.479394522,5683230.81328469,"Bow Valley",0,"0"
4,3,3,5,6,4,2362.84666666593,1494.13759566267,1421.64782714844,16,589604.547840253,5679331.30718009,"Bow Valley",0,"0"
3,4,4,3,4,4,1919.06133333298,1105.01899365099,1022.69012451172,10,596028.778750657,5671701.10301694,"Bow Valley",0,"0"
4,5,4,3,1,4,1644.96666666593,1134.93430615751,964.190856933594,3,577597.44489923,5680553.67824236,"Bow Valley",0,"0"
1,3,3,1,3,3,2303.6862222218,867.825649015441,805.150451660156,15,577282.188231484,5683831.5119571,"Bow Valley",0,"0"
7,7,7,7,7,7,1402,9.68403335800394,0,9,598269.678541603,5670841.26809009,"Bow Valley",0,"0"
3,4,3,3,1,3,1912.55288888923,676.316933438804,520.546325683594,3,590991.23640072,5677988.37998548,"Bow Valley",0,"0"
4,5,4,3,1,4,1572.1266666668,830.128233744544,1042.67700195312,3,566015.660459672,5684893.21655011,"Bow Valley",0,"0"
4,4,4,4,3,4,2102.64711111159,825.652011409641,612.323486328125,3,576549.507055864,5687456.14138129,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,413.448454687709,382.575317382812,2,588836.417284284,5670619.45205684,"Bow Valley",0,"0"
4,5,4,3,1,4,1587.61377777751,1001.8959877412,804.617309570312,2,577900.706028009,5680367.76321256,"Bow Valley",0,"0"
1,1,3,4,6,3,2109.93288888859,1606.91676620038,2801.74780273438,2,568524.903057153,5689366.20889701,"Bow Valley",0,"0"
7,7,7,7,7,7,1402,380.812310961255,256.818298339844,2,589325.965781829,5670168.82485283,"Bow Valley",0,"0"
3,6,3,1,1,3,1729.06666666654,47.1032418302626,56.6978492736816,3,592822.588671361,5676131.60674073,"Bow Valley",0,"0"
4,4,4,4,3,4,1405.24666666679,27.9095144816908,83.3848342895508,1,589506.75696269,5668710.26555679,"Bow Valley",0,"0"
4,5,3,1,1,4,1548.32711111103,614.167847449444,748.641540527344,2,575512.715997062,5678217.23444446,"Bow Valley",0,"0"
4,4,4,1,3,4,1515.10622222255,474.89833825227,448.135314941406,3,579307.55570182,5676882.95576342,"Bow Valley",0,"0"
5,1,3,4,4,4,2242.46088888991,1037.10235578698,996.336975097656,3,579774.231210705,5684495.1296652,"Bow Valley",0,"0"
3,4,4,3,4,4,1952.12755555559,848.868316875024,795.072143554688,2,593111.33553444,5671424.87010549,"Bow Valley",0,"0"
1,4,1,3,4,3,1928.58000000069,1228.07366219542,989.900085449219,8,586473.205825537,5669832.59635683,"Bow Valley",0,"0"
5,4,3,3,3,5,1743.07333333334,574.791336621325,478.928405761719,3,581691.749972482,5681976.22725252,"Bow Valley",0,"0"
4,3,4,5,5,4,2038.66755555448,937.248717031791,710.286804199219,10,578489.875167403,5672667.5001308,"Bow Valley",0,"0"
1,4,1,3,4,3,2319.81333333363,2726.91865201864,2579.5966796875,10,584094.503985025,5670721.21980677,"Bow Valley",0,"0"
1,1,1,1,3,1,2259.16666666742,1673.86163087467,1427.22265625,10,576603.255285062,5685830.21553533,"Bow Valley",0,"0"
